353
-1	0	592	72	16	8
-1	0	608	72	16	8
-1	0	624	72	16	8
-1	0	640	72	16	8
-1	0	656	72	16	8
-1	0	672	72	16	8
-1	0	688	72	16	8
-1	0	704	72	16	8
-1	0	1104	72	16	8
-1	0	1120	72	16	8
-1	0	1136	72	16	8
-1	0	1152	72	16	8
-1	0	1232	72	16	8
-1	0	1248	72	16	8
-1	0	1264	72	16	8
-1	0	1280	72	16	8
-1	0	1616	72	16	8
-1	0	1632	72	16	8
-1	0	1648	72	16	8
-1	0	1664	72	16	8
-1	0	1680	72	16	8
-1	0	1696	72	16	8
-1	0	1712	72	16	8
-1	0	1728	72	16	8
-1	0	1904	72	16	8
-1	0	1920	72	16	8
-1	0	432	104	16	8
-1	0	448	104	16	8
-1	0	464	104	16	8
-1	0	480	104	16	8
-1	0	496	104	16	8
-1	0	512	104	16	8
-1	0	528	104	16	8
-1	0	544	104	16	8
-1	0	560	104	16	8
-1	0	1328	104	16	8
-1	0	1344	104	16	8
-1	0	1360	104	16	8
-1	0	1376	104	16	8
-1	0	1392	104	16	8
-1	0	1408	104	16	8
-1	0	1424	104	16	8
-1	0	1440	104	16	8
-1	0	1456	104	16	8
-1	0	1472	104	16	8
-1	0	1488	104	16	8
-1	0	1504	104	16	8
-1	0	1520	104	16	8
-1	0	1536	104	16	8
-1	0	1552	104	16	8
-1	0	1568	104	16	8
-1	0	1584	104	16	8
-1	0	2160	104	16	8
-1	0	2176	104	16	8
-1	0	2192	104	16	8
-1	0	2208	104	16	8
-1	0	2736	104	16	8
-1	0	2752	104	16	8
-1	0	2768	104	16	8
-1	0	2784	104	16	8
-1	0	2800	104	16	8
-1	0	2816	104	16	8
-1	0	2832	104	16	8
-1	0	2848	104	16	8
-1	0	272	136	16	8
-1	0	288	136	16	8
-1	0	304	136	16	8
-1	0	320	136	16	8
-1	0	336	136	16	8
-1	0	352	136	16	8
-1	0	368	136	16	8
-1	0	384	136	16	8
-1	0	400	136	16	8
-1	0	1296	136	16	8
-1	0	1312	136	16	8
-1	0	1488	136	16	8
-1	0	1504	136	16	8
-1	0	2064	136	16	8
-1	0	2080	136	16	8
-1	0	2096	136	16	8
-1	0	2112	136	16	8
-1	0	2128	136	16	8
-1	0	2352	136	16	8
-1	0	2368	136	16	8
-1	0	2512	136	16	8
-1	0	2528	136	16	8
-1	0	2544	136	16	8
-1	0	2560	136	16	8
-1	0	2672	136	16	8
-1	0	2688	136	16	8
-1	0	2704	136	16	8
-1	0	0	168	16	8
-1	0	16	168	16	8
-1	0	32	168	16	8
-1	0	48	168	16	8
-1	0	64	168	16	8
-1	0	80	168	16	8
-1	0	96	168	16	8
-1	0	112	168	16	8
-1	0	128	168	16	8
-1	0	144	168	16	8
-1	0	160	168	16	8
-1	0	176	168	16	8
-1	0	192	168	16	8
-1	0	208	168	16	8
-1	0	224	168	16	8
-1	0	240	168	16	8
-1	0	976	168	16	8
-1	0	992	168	16	8
-1	0	1008	168	16	8
-1	0	1024	168	16	8
-1	0	1040	168	16	8
-1	0	1056	168	16	8
-1	0	1072	168	16	8
-1	0	1168	168	16	8
-1	0	1184	168	16	8
-1	0	1200	168	16	8
-1	0	1216	168	16	8
-1	0	1392	168	16	8
-1	0	1408	168	16	8
-1	0	1584	168	16	8
-1	0	1600	168	16	8
-1	0	1616	168	16	8
-1	0	1632	168	16	8
-1	0	1648	168	16	8
-1	0	1664	168	16	8
-1	0	2256	168	16	8
-1	0	2272	168	16	8
-1	0	2288	168	16	8
-1	0	2304	168	16	8
-1	0	2320	168	16	8
-1	0	2416	168	16	8
-1	0	2432	168	16	8
-1	0	2448	168	16	8
-1	0	2464	168	16	8
-1	0	2480	168	16	8
-1	0	2608	168	16	8
-1	0	2624	168	16	8
-1	0	2640	168	16	8
-1	0	2960	168	16	8
-1	0	2976	168	16	8
-1	0	2992	168	16	8
-1	0	3008	168	16	8
-1	0	3024	168	16	8
1	1	304	94	24	32
1	1	389	95	24	32
1	1	868	96	24	32
1	1	1155	127	24	32
1	1	1223	127	24	32
1	1	1912	30	24	32
1	1	2966	126	24	32
16	2	338	81	16	15
16	2	433	48	16	15
16	2	687	32	16	15
16	2	1006	66	16	15
16	2	1151	111	16	15
16	2	1394	50	16	15
16	2	1504	49	16	15
16	2	1679	111	16	15
16	2	1821	115	16	15
16	2	2062	80	16	15
16	2	2160	48	16	15
16	2	2352	79	16	15
16	2	2512	96	16	15
16	2	2608	65	16	15
16	2	2832	48	16	15
18	1	518	68	24	25
18	1	642	37	24	25
18	1	1488	100	24	25
18	1	2090	99	24	25
18	1	2274	133	24	25
18	1	2463	131	24	25
18	1	2678	102	24	25
4	1	898	26	16	16
3	1	1031	127	24	32
3	1	1145	32	24	32
17	1	1570	61	16	32
17	1	1635	31	16	32
17	1	1660	31	16	32
4	1	2386	36	16	16
4	1	2674	40	16	16
2	1	2726	80	31	15
4	1	2996	34	16	16
8	3	336	80	15	15
13	3	432	48	15	15
9	3	686	32	16	14
19	3	1005	64	16	16
13	3	1151	112	15	15
15	3	1393	48	16	15
8	3	1504	48	15	15
11	3	1678	110	16	16
9	3	1820	114	16	14
15	3	2060	78	16	15
8	3	2160	47	15	15
13	3	2352	78	15	15
9	3	2511	96	16	14
19	3	2608	64	16	16
13	3	2831	48	15	15
19	3	1005	331	16	16
-3	5	3047	124	17	43
-1	0	576	72	16	8
-1	0	1216	72	16	8
-1	0	1600	72	16	8
-1	0	416	108	16	8
-1	0	928	108	16	8
-1	0	2144	108	16	8
-1	0	2720	108	16	8
-1	0	256	136	16	8
-1	0	864	136	16	8
-1	0	1984	136	16	8
-1	0	2048	136	16	8
-1	0	2336	136	16	8
-1	0	2496	136	16	8
-1	0	2656	136	16	8
-1	0	800	168	16	8
-1	0	1824	168	16	8
-1	0	2944	168	16	8
-1	0	720	72	16	8
-1	0	1168	72	16	8
-1	0	1296	72	16	8
-1	0	1744	72	16	8
-1	0	1936	72	16	8
-1	0	944	108	16	8
-1	0	2224	108	16	8
-1	0	2864	108	16	8
-1	0	880	136	16	8
-1	0	2000	136	16	8
-1	0	2384	136	16	8
-1	0	2576	136	16	8
-1	0	816	168	16	8
-1	0	1840	168	16	8
-1	0	1312	108	16	8
-1	0	960	168	16	8
-1	0	2240	168	16	8
-1	0	2400	168	16	8
-1	0	2592	168	16	8
-1	0	1153	168	16	8
-1	0	1232	168	16	8
-1	0	1329	136	16	8
-1	0	1281	136	16	8
-1	0	1375	168	16	8
-1	0	1423	168	16	8
-1	0	1520	136	16	8
-1	0	1471	136	16	8
-1	0	1568	168	16	8
-1	0	1680	168	16	8
1	1	875	-33	24	32
-1	0	3040	32	16	8
-1	0	3040	48	16	8
-1	0	3040	64	16	8
-1	0	576	80	16	8
-1	0	1600	80	16	8
-1	0	3040	80	16	8
-1	0	3040	108	16	8
-1	0	416	112	16	16
