201
-1	0	592	64	16	16
-1	0	608	64	16	16
-1	0	624	64	16	16
-1	0	640	64	16	16
-1	0	656	64	16	16
-1	0	672	64	16	16
-1	0	688	64	16	16
-1	0	704	64	16	16
-1	0	1104	64	16	16
-1	0	1120	64	16	16
-1	0	1136	64	16	16
-1	0	1152	64	16	16
-1	0	1232	64	16	16
-1	0	1248	64	16	16
-1	0	1264	64	16	16
-1	0	1280	64	16	16
-1	0	1616	64	16	16
-1	0	1632	64	16	16
-1	0	1648	64	16	16
-1	0	1664	64	16	16
-1	0	1680	64	16	16
-1	0	1696	64	16	16
-1	0	1712	64	16	16
-1	0	1728	64	16	16
-1	0	1904	64	16	16
-1	0	1920	64	16	16
-1	0	432	96	16	16
-1	0	448	96	16	16
-1	0	464	96	16	16
-1	0	480	96	16	16
-1	0	496	96	16	16
-1	0	512	96	16	16
-1	0	528	96	16	16
-1	0	544	96	16	16
-1	0	560	96	16	16
-1	0	1328	96	16	16
-1	0	1344	96	16	16
-1	0	1360	96	16	16
-1	0	1376	96	16	16
-1	0	1392	96	16	16
-1	0	1408	96	16	16
-1	0	1424	96	16	16
-1	0	1440	96	16	16
-1	0	1456	96	16	16
-1	0	1472	96	16	16
-1	0	1488	96	16	16
-1	0	1504	96	16	16
-1	0	1520	96	16	16
-1	0	1536	96	16	16
-1	0	1552	96	16	16
-1	0	1568	96	16	16
-1	0	1584	96	16	16
-1	0	2160	96	16	16
-1	0	2176	96	16	16
-1	0	2192	96	16	16
-1	0	2208	96	16	16
-1	0	2736	96	16	16
-1	0	2752	96	16	16
-1	0	2768	96	16	16
-1	0	2784	96	16	16
-1	0	2800	96	16	16
-1	0	2816	96	16	16
-1	0	2832	96	16	16
-1	0	2848	96	16	16
-1	0	272	128	16	16
-1	0	288	128	16	16
-1	0	304	128	16	16
-1	0	320	128	16	16
-1	0	336	128	16	16
-1	0	352	128	16	16
-1	0	368	128	16	16
-1	0	384	128	16	16
-1	0	400	128	16	16
-1	0	1296	128	16	16
-1	0	1312	128	16	16
-1	0	1488	128	16	16
-1	0	1504	128	16	16
-1	0	2064	128	16	16
-1	0	2080	128	16	16
-1	0	2096	128	16	16
-1	0	2112	128	16	16
-1	0	2128	128	16	16
-1	0	2352	128	16	16
-1	0	2368	128	16	16
-1	0	2512	128	16	16
-1	0	2528	128	16	16
-1	0	2544	128	16	16
-1	0	2560	128	16	16
-1	0	2672	128	16	16
-1	0	2688	128	16	16
-1	0	2704	128	16	16
-1	0	0	160	16	16
-1	0	16	160	16	16
-1	0	32	160	16	16
-1	0	48	160	16	16
-1	0	64	160	16	16
-1	0	80	160	16	16
-1	0	96	160	16	16
-1	0	112	160	16	16
-1	0	128	160	16	16
-1	0	144	160	16	16
-1	0	160	160	16	16
-1	0	176	160	16	16
-1	0	192	160	16	16
-1	0	208	160	16	16
-1	0	224	160	16	16
-1	0	240	160	16	16
-1	0	976	160	16	16
-1	0	992	160	16	16
-1	0	1008	160	16	16
-1	0	1024	160	16	16
-1	0	1040	160	16	16
-1	0	1056	160	16	16
-1	0	1072	160	16	16
-1	0	1168	160	16	16
-1	0	1184	160	16	16
-1	0	1200	160	16	16
-1	0	1216	160	16	16
-1	0	1392	160	16	16
-1	0	1408	160	16	16
-1	0	1584	160	16	16
-1	0	1600	160	16	16
-1	0	1616	160	16	16
-1	0	1632	160	16	16
-1	0	1648	160	16	16
-1	0	1664	160	16	16
-1	0	2256	160	16	16
-1	0	2272	160	16	16
-1	0	2288	160	16	16
-1	0	2304	160	16	16
-1	0	2320	160	16	16
-1	0	2416	160	16	16
-1	0	2432	160	16	16
-1	0	2448	160	16	16
-1	0	2464	160	16	16
-1	0	2480	160	16	16
-1	0	2608	160	16	16
-1	0	2624	160	16	16
-1	0	2640	160	16	16
-1	0	2960	160	16	16
-1	0	2976	160	16	16
-1	0	2992	160	16	16
-1	0	3008	160	16	16
-1	0	3024	160	16	16
1	1	304	94	24	32
1	1	389	95	24	32
1	1	877	95	24	32
1	1	1155	127	24	32
1	1	1223	127	24	32
1	1	1891	29	24	32
1	1	2966	126	24	32
16	2	338	81	16	15
16	2	433	48	16	15
16	2	687	32	16	15
16	2	1006	66	16	15
16	2	1151	111	16	15
16	2	1394	50	16	15
16	2	1504	49	16	15
16	2	1679	111	16	15
16	2	1821	115	16	15
16	2	2062	80	16	15
16	2	2160	48	16	15
16	2	2352	79	16	15
16	2	2512	96	16	15
16	2	2608	65	16	15
16	2	2832	48	16	15
18	1	518	68	24	25
18	1	642	37	24	25
18	1	1488	100	24	25
18	1	2090	99	24	25
18	1	2274	133	24	25
18	1	2463	131	24	25
18	1	2678	102	24	25
4	1	898	26	16	16
3	1	1057	127	24	32
3	1	1159	29	24	32
4	1	1429	34	16	16
4	1	1451	20	16	16
17	1	1570	61	16	32
17	1	1610	28	16	32
17	1	1638	28	16	32
4	1	2386	36	16	16
4	1	2674	40	16	16
2	1	2726	80	31	15
4	1	2996	34	16	16
8	3	336	80	15	15
13	3	432	48	15	15
9	3	686	32	16	14
19	3	1005	64	16	16
13	3	1151	112	15	15
15	3	1393	48	16	15
8	3	1504	48	15	15
11	3	1678	110	16	16
9	3	1820	114	16	14
15	3	2060	78	16	15
8	3	2160	47	15	15
13	3	2352	78	15	15
9	3	2511	96	16	14
19	3	2608	64	16	16
13	3	2831	48	15	15
19	3	1005	331	16	16
